"","País","Ano","Sexo","Idade","Suicidios","População","Suicidios por 100 mil habitantes","IDH","PIB per capita"
"6381","Croatia",1996,"Masculino","75 anos ou mais",72,72100,99.86,NA,5610
"6382","Croatia",1996,"Masculino","55 à 74 anos",270,388400,69.52,NA,5610
"6383","Croatia",1996,"Masculino","35 à 54 anos",221,587800,37.6,NA,5610
"6384","Croatia",1996,"Feminino","75 anos ou mais",40,144500,27.68,NA,5610
"6385","Croatia",1996,"Masculino","25 à 34 anos",90,342100,26.31,NA,5610
"6386","Croatia",1996,"Masculino","15 à 24 anos",80,311200,25.71,NA,5610
"6387","Croatia",1996,"Feminino","55 à 74 anos",115,519900,22.12,NA,5610
"6388","Croatia",1996,"Feminino","35 à 54 anos",65,595500,10.92,NA,5610
"6389","Croatia",1996,"Feminino","25 à 34 anos",22,338200,6.51,NA,5610
"6390","Croatia",1996,"Feminino","15 à 24 anos",18,299900,6,NA,5610
"6391","Croatia",1996,"Masculino","5 à 14 anos",5,318000,1.57,NA,5610
"6392","Croatia",1996,"Feminino","5 à 14 anos",3,303200,0.99,NA,5610
"6393","Croatia",1997,"Masculino","75 anos ou mais",65,73500,88.44,NA,5546
"6394","Croatia",1997,"Masculino","55 à 74 anos",269,395300,68.05,NA,5546
"6395","Croatia",1997,"Feminino","75 anos ou mais",55,147100,37.39,NA,5546
"6396","Croatia",1997,"Masculino","35 à 54 anos",223,598000,37.29,NA,5546
"6397","Croatia",1997,"Masculino","15 à 24 anos",72,316700,22.73,NA,5546
"6398","Croatia",1997,"Feminino","55 à 74 anos",93,528900,17.58,NA,5546
"6399","Croatia",1997,"Masculino","25 à 34 anos",60,348200,17.23,NA,5546
"6400","Croatia",1997,"Feminino","35 à 54 anos",59,606000,9.74,NA,5546
"6401","Croatia",1997,"Feminino","25 à 34 anos",29,344100,8.43,NA,5546
"6402","Croatia",1997,"Feminino","15 à 24 anos",16,305100,5.24,NA,5546
"6403","Croatia",1997,"Masculino","5 à 14 anos",3,323700,0.93,NA,5546
"6404","Croatia",1997,"Feminino","5 à 14 anos",2,308500,0.65,NA,5546
"6405","Croatia",1998,"Masculino","75 anos ou mais",78,72300,107.88,NA,6015
"6406","Croatia",1998,"Masculino","55 à 74 anos",274,389100,70.42,NA,6015
"6407","Croatia",1998,"Masculino","35 à 54 anos",236,588700,40.09,NA,6015
"6408","Croatia",1998,"Feminino","75 anos ou mais",43,144700,29.72,NA,6015
"6409","Croatia",1998,"Masculino","25 à 34 anos",93,342700,27.14,NA,6015
"6410","Croatia",1998,"Feminino","55 à 74 anos",132,520800,25.35,NA,6015
"6411","Croatia",1998,"Masculino","15 à 24 anos",61,311800,19.56,NA,6015
"6412","Croatia",1998,"Feminino","35 à 54 anos",75,596500,12.57,NA,6015
"6413","Croatia",1998,"Feminino","25 à 34 anos",18,338800,5.31,NA,6015
"6414","Croatia",1998,"Feminino","15 à 24 anos",14,300300,4.66,NA,6015
"6415","Croatia",1998,"Masculino","5 à 14 anos",3,318600,0.94,NA,6015
"6416","Croatia",1998,"Feminino","5 à 14 anos",2,303600,0.66,NA,6015
"6417","Croatia",1999,"Masculino","75 anos ou mais",77,73700,104.48,NA,5459
"6418","Croatia",1999,"Masculino","55 à 74 anos",225,394300,57.06,NA,5459
"6419","Croatia",1999,"Masculino","35 à 54 anos",245,596300,41.09,NA,5459
"6420","Croatia",1999,"Feminino","75 anos ou mais",41,147000,27.89,NA,5459
"6421","Croatia",1999,"Masculino","25 à 34 anos",93,347100,26.79,NA,5459
"6422","Croatia",1999,"Feminino","55 à 74 anos",132,527500,25.02,NA,5459
"6423","Croatia",1999,"Masculino","15 à 24 anos",71,315800,22.48,NA,5459
"6424","Croatia",1999,"Feminino","35 à 54 anos",70,604300,11.58,NA,5459
"6425","Croatia",1999,"Feminino","15 à 24 anos",15,304300,4.93,NA,5459
"6426","Croatia",1999,"Feminino","25 à 34 anos",14,343200,4.08,NA,5459
"6427","Croatia",1999,"Masculino","5 à 14 anos",5,322700,1.55,NA,5459
"6428","Croatia",1999,"Feminino","5 à 14 anos",1,307600,0.33,NA,5459
"6429","Croatia",2000,"Masculino","75 anos ou mais",77,74000,104.05,0.749,5288
"6430","Croatia",2000,"Masculino","55 à 74 anos",229,379300,60.37,0.749,5288
"6431","Croatia",2000,"Masculino","35 à 54 anos",249,572300,43.51,0.749,5288
"6432","Croatia",2000,"Feminino","75 anos ou mais",50,144600,34.58,0.749,5288
"6433","Croatia",2000,"Masculino","25 à 34 anos",77,332900,23.13,0.749,5288
"6434","Croatia",2000,"Feminino","55 à 74 anos",99,506700,19.54,0.749,5288
"6435","Croatia",2000,"Masculino","15 à 24 anos",57,302700,18.83,0.749,5288
"6436","Croatia",2000,"Feminino","35 à 54 anos",64,579800,11.04,0.749,5288
"6437","Croatia",2000,"Feminino","25 à 34 anos",12,329100,3.65,0.749,5288
"6438","Croatia",2000,"Feminino","15 à 24 anos",9,291900,3.08,0.749,5288
"6439","Croatia",2000,"Masculino","5 à 14 anos",3,309500,0.97,0.749,5288
"6440","Croatia",2000,"Feminino","5 à 14 anos",0,295200,0,0.749,5288
"6441","Croatia",2001,"Masculino","75 anos ou mais",67,72765,92.08,NA,5571
"6442","Croatia",2001,"Masculino","55 à 74 anos",228,421683,54.07,NA,5571
"6443","Croatia",2001,"Masculino","35 à 54 anos",231,641519,36.01,NA,5571
"6444","Croatia",2001,"Feminino","75 anos ou mais",41,163943,25.01,NA,5571
"6445","Croatia",2001,"Masculino","25 à 34 anos",72,296586,24.28,NA,5571
"6446","Croatia",2001,"Feminino","55 à 74 anos",101,526940,19.17,NA,5571
"6447","Croatia",2001,"Masculino","15 à 24 anos",55,308415,17.83,NA,5571
"6448","Croatia",2001,"Feminino","35 à 54 anos",56,642506,8.72,NA,5571
"6449","Croatia",2001,"Feminino","25 à 34 anos",17,293342,5.8,NA,5571
"6450","Croatia",2001,"Feminino","15 à 24 anos",9,295822,3.04,NA,5571
"6451","Croatia",2001,"Masculino","5 à 14 anos",3,264449,1.13,NA,5571
"6452","Croatia",2001,"Feminino","5 à 14 anos",1,252663,0.4,NA,5571
"6453","Croatia",2002,"Masculino","75 anos ou mais",84,77800,107.97,NA,6373
"6454","Croatia",2002,"Masculino","55 à 74 anos",226,427000,52.93,NA,6373
"6455","Croatia",2002,"Feminino","75 anos ou mais",54,172600,31.29,NA,6373
"6456","Croatia",2002,"Masculino","35 à 54 anos",199,647500,30.73,NA,6373
"6457","Croatia",2002,"Masculino","25 à 34 anos",82,297500,27.56,NA,6373
"6458","Croatia",2002,"Masculino","15 à 24 anos",53,308300,17.19,NA,6373
"6459","Croatia",2002,"Feminino","55 à 74 anos",88,530100,16.6,NA,6373
"6460","Croatia",2002,"Feminino","35 à 54 anos",54,649700,8.31,NA,6373
"6461","Croatia",2002,"Feminino","25 à 34 anos",21,293800,7.15,NA,6373
"6462","Croatia",2002,"Feminino","15 à 24 anos",13,295800,4.39,NA,6373
"6463","Croatia",2002,"Feminino","5 à 14 anos",0,252500,0,NA,6373
"6464","Croatia",2002,"Masculino","5 à 14 anos",0,264700,0,NA,6373
"6465","Croatia",2003,"Masculino","75 anos ou mais",80,82000,97.56,NA,8202
"6466","Croatia",2003,"Masculino","55 à 74 anos",239,429500,55.65,NA,8202
"6467","Croatia",2003,"Masculino","35 à 54 anos",227,647900,35.04,NA,8202
"6468","Croatia",2003,"Masculino","25 à 34 anos",66,299000,22.07,NA,8202
"6469","Croatia",2003,"Feminino","75 anos ou mais",37,178300,20.75,NA,8202
"6470","Croatia",2003,"Masculino","15 à 24 anos",57,306000,18.63,NA,8202
"6471","Croatia",2003,"Feminino","55 à 74 anos",89,530900,16.76,NA,8202
"6472","Croatia",2003,"Feminino","35 à 54 anos",47,651200,7.22,NA,8202
"6473","Croatia",2003,"Feminino","25 à 34 anos",10,294100,3.4,NA,8202
"6474","Croatia",2003,"Feminino","15 à 24 anos",9,293600,3.07,NA,8202
"6475","Croatia",2003,"Masculino","5 à 14 anos",3,262500,1.14,NA,8202
"6476","Croatia",2003,"Feminino","5 à 14 anos",1,250600,0.4,NA,8202
"6477","Croatia",2004,"Masculino","75 anos ou mais",111,88600,125.28,NA,9829
"6478","Croatia",2004,"Masculino","55 à 74 anos",227,432700,52.46,NA,9829
"6479","Croatia",2004,"Masculino","35 à 54 anos",214,644300,33.21,NA,9829
"6480","Croatia",2004,"Feminino","75 anos ou mais",43,185600,23.17,NA,9829
"6481","Croatia",2004,"Masculino","25 à 34 anos",59,302300,19.52,NA,9829
"6482","Croatia",2004,"Feminino","55 à 74 anos",87,531800,16.36,NA,9829
"6483","Croatia",2004,"Masculino","15 à 24 anos",31,302100,10.26,NA,9829
"6484","Croatia",2004,"Feminino","35 à 54 anos",64,648500,9.87,NA,9829
"6485","Croatia",2004,"Feminino","25 à 34 anos",17,296600,5.73,NA,9829
"6486","Croatia",2004,"Feminino","15 à 24 anos",14,290300,4.82,NA,9829
"6487","Croatia",2004,"Masculino","5 à 14 anos",3,259200,1.16,NA,9829
"6488","Croatia",2004,"Feminino","5 à 14 anos",1,247600,0.4,NA,9829
"6489","Croatia",2005,"Masculino","75 anos ou mais",78,91654,85.1,0.782,10722
"6490","Croatia",2005,"Masculino","55 à 74 anos",247,436810,56.55,0.782,10722
"6491","Croatia",2005,"Masculino","35 à 54 anos",227,643382,35.28,0.782,10722
"6492","Croatia",2005,"Feminino","75 anos ou mais",45,190621,23.61,0.782,10722
"6493","Croatia",2005,"Masculino","25 à 34 anos",58,306107,18.95,0.782,10722
"6494","Croatia",2005,"Feminino","55 à 74 anos",76,534353,14.22,0.782,10722
"6495","Croatia",2005,"Masculino","15 à 24 anos",39,297901,13.09,0.782,10722
"6496","Croatia",2005,"Feminino","35 à 54 anos",68,647419,10.5,0.782,10722
"6497","Croatia",2005,"Feminino","25 à 34 anos",25,299476,8.35,0.782,10722
"6498","Croatia",2005,"Feminino","15 à 24 anos",9,286454,3.14,0.782,10722
"6499","Croatia",2005,"Masculino","5 à 14 anos",2,256833,0.78,0.782,10722
"6500","Croatia",2005,"Feminino","5 à 14 anos",0,244865,0,0.782,10722
"6501","Croatia",2006,"Masculino","75 anos ou mais",79,96962,81.48,NA,11914
"6502","Croatia",2006,"Masculino","55 à 74 anos",178,440525,40.41,NA,11914
"6503","Croatia",2006,"Masculino","35 à 54 anos",207,639665,32.36,NA,11914
"6504","Croatia",2006,"Feminino","75 anos ou mais",48,197868,24.26,NA,11914
"6505","Croatia",2006,"Masculino","25 à 34 anos",58,310163,18.7,NA,11914
"6506","Croatia",2006,"Feminino","55 à 74 anos",90,534005,16.85,NA,11914
"6507","Croatia",2006,"Masculino","15 à 24 anos",49,293976,16.67,NA,11914
"6508","Croatia",2006,"Feminino","35 à 54 anos",67,644066,10.4,NA,11914
"6509","Croatia",2006,"Feminino","15 à 24 anos",11,282298,3.9,NA,11914
"6510","Croatia",2006,"Feminino","25 à 34 anos",6,302776,1.98,NA,11914
"6511","Croatia",2006,"Masculino","5 à 14 anos",2,252215,0.79,NA,11914
"6512","Croatia",2006,"Feminino","5 à 14 anos",1,240427,0.42,NA,11914
"6513","Croatia",2007,"Masculino","75 anos ou mais",85,101664,83.61,NA,14204
"6514","Croatia",2007,"Masculino","55 à 74 anos",206,443939,46.4,NA,14204
"6515","Croatia",2007,"Masculino","35 à 54 anos",198,637678,31.05,NA,14204
"6516","Croatia",2007,"Feminino","75 anos ou mais",45,204595,21.99,NA,14204
"6517","Croatia",2007,"Masculino","25 à 34 anos",52,312108,16.66,NA,14204
"6518","Croatia",2007,"Feminino","55 à 74 anos",84,533554,15.74,NA,14204
"6519","Croatia",2007,"Masculino","15 à 24 anos",34,289325,11.75,NA,14204
"6520","Croatia",2007,"Feminino","35 à 54 anos",45,642644,7,NA,14204
"6521","Croatia",2007,"Feminino","15 à 24 anos",11,277133,3.97,NA,14204
"6522","Croatia",2007,"Feminino","25 à 34 anos",11,303954,3.62,NA,14204
"6523","Croatia",2007,"Feminino","5 à 14 anos",2,236481,0.85,NA,14204
"6524","Croatia",2007,"Masculino","5 à 14 anos",2,247780,0.81,NA,14204
"6525","Croatia",2008,"Masculino","75 anos ou mais",115,105525,108.98,NA,16680
"6526","Croatia",2008,"Masculino","55 à 74 anos",200,450580,44.39,NA,16680
"6527","Croatia",2008,"Masculino","35 à 54 anos",202,632952,31.91,NA,16680
"6528","Croatia",2008,"Feminino","75 anos ou mais",48,210591,22.79,NA,16680
"6529","Croatia",2008,"Masculino","25 à 34 anos",49,314031,15.6,NA,16680
"6530","Croatia",2008,"Masculino","15 à 24 anos",40,284857,14.04,NA,16680
"6531","Croatia",2008,"Feminino","55 à 74 anos",72,536698,13.42,NA,16680
"6532","Croatia",2008,"Feminino","35 à 54 anos",47,638100,7.37,NA,16680
"6533","Croatia",2008,"Feminino","25 à 34 anos",9,305383,2.95,NA,16680
"6534","Croatia",2008,"Feminino","15 à 24 anos",7,272369,2.57,NA,16680
"6535","Croatia",2008,"Masculino","5 à 14 anos",3,242691,1.24,NA,16680
"6536","Croatia",2008,"Feminino","5 à 14 anos",1,231806,0.43,NA,16680
"6537","Croatia",2009,"Masculino","75 anos ou mais",107,110100,97.18,NA,14872
"6538","Croatia",2009,"Masculino","55 à 74 anos",199,455148,43.72,NA,14872
"6539","Croatia",2009,"Masculino","35 à 54 anos",220,628629,35,NA,14872
"6540","Croatia",2009,"Feminino","75 anos ou mais",53,216621,24.47,NA,14872
"6541","Croatia",2009,"Masculino","15 à 24 anos",45,278610,16.15,NA,14872
"6542","Croatia",2009,"Masculino","25 à 34 anos",44,316164,13.92,NA,14872
"6543","Croatia",2009,"Feminino","55 à 74 anos",63,537865,11.71,NA,14872
"6544","Croatia",2009,"Feminino","35 à 54 anos",45,634366,7.09,NA,14872
"6545","Croatia",2009,"Feminino","25 à 34 anos",7,306319,2.29,NA,14872
"6546","Croatia",2009,"Feminino","15 à 24 anos",4,267054,1.5,NA,14872
"6547","Croatia",2009,"Masculino","5 à 14 anos",3,238176,1.26,NA,14872
"6548","Croatia",2009,"Feminino","5 à 14 anos",0,226998,0,NA,14872
"6549","Croatia",2010,"Masculino","75 anos ou mais",99,114205,86.69,0.807,14232
"6550","Croatia",2010,"Masculino","55 à 74 anos",215,461893,46.55,0.807,14232
"6551","Croatia",2010,"Masculino","35 à 54 anos",186,621977,29.9,0.807,14232
"6552","Croatia",2010,"Feminino","75 anos ou mais",46,221668,20.75,0.807,14232
"6553","Croatia",2010,"Masculino","15 à 24 anos",40,272848,14.66,0.807,14232
"6554","Croatia",2010,"Masculino","25 à 34 anos",44,316471,13.9,0.807,14232
"6555","Croatia",2010,"Feminino","55 à 74 anos",75,541827,13.84,0.807,14232
"6556","Croatia",2010,"Feminino","35 à 54 anos",50,627682,7.97,0.807,14232
"6557","Croatia",2010,"Feminino","15 à 24 anos",13,261670,4.97,0.807,14232
"6558","Croatia",2010,"Feminino","25 à 34 anos",7,306249,2.29,0.807,14232
"6559","Croatia",2010,"Feminino","5 à 14 anos",1,222940,0.45,0.807,14232
"6560","Croatia",2010,"Masculino","5 à 14 anos",0,234533,0,0.807,14232
"6561","Croatia",2011,"Masculino","75 anos ou mais",95,118029,80.49,0.814,14890
"6562","Croatia",2011,"Masculino","55 à 74 anos",188,467142,40.24,0.814,14890
"6563","Croatia",2011,"Masculino","35 à 54 anos",148,616577,24,0.814,14890
"6564","Croatia",2011,"Masculino","25 à 34 anos",63,314331,20.04,0.814,14890
"6565","Croatia",2011,"Feminino","75 anos ou mais",43,225925,19.03,0.814,14890
"6566","Croatia",2011,"Feminino","55 à 74 anos",68,545430,12.47,0.814,14890
"6567","Croatia",2011,"Masculino","15 à 24 anos",24,269755,8.9,0.814,14890
"6568","Croatia",2011,"Feminino","35 à 54 anos",52,621895,8.36,0.814,14890
"6569","Croatia",2011,"Feminino","25 à 34 anos",11,304202,3.62,0.814,14890
"6570","Croatia",2011,"Feminino","15 à 24 anos",8,258495,3.09,0.814,14890
"6571","Croatia",2011,"Masculino","5 à 14 anos",2,229413,0.87,0.814,14890
"6572","Croatia",2011,"Feminino","5 à 14 anos",0,217835,0,0.814,14890
"6573","Croatia",2012,"Masculino","75 anos ou mais",99,122607,80.75,0.817,13952
"6574","Croatia",2012,"Masculino","55 à 74 anos",207,465550,44.46,0.817,13952
"6575","Croatia",2012,"Masculino","35 à 54 anos",201,591018,34.01,0.817,13952
"6576","Croatia",2012,"Feminino","75 anos ou mais",46,232222,19.81,0.817,13952
"6577","Croatia",2012,"Masculino","25 à 34 anos",51,294314,17.33,0.817,13952
"6578","Croatia",2012,"Masculino","15 à 24 anos",35,256849,13.63,0.817,13952
"6579","Croatia",2012,"Feminino","55 à 74 anos",73,541956,13.47,0.817,13952
"6580","Croatia",2012,"Feminino","35 à 54 anos",42,594104,7.07,0.817,13952
"6581","Croatia",2012,"Feminino","25 à 34 anos",13,283419,4.59,0.817,13952
"6582","Croatia",2012,"Feminino","15 à 24 anos",5,245431,2.04,0.817,13952
"6583","Croatia",2012,"Masculino","5 à 14 anos",3,219008,1.37,0.817,13952
"6584","Croatia",2012,"Feminino","5 à 14 anos",1,207818,0.48,0.817,13952
"6585","Croatia",2013,"Masculino","75 anos ou mais",85,126153,67.38,0.817,14362
"6586","Croatia",2013,"Masculino","55 à 74 anos",174,469173,37.09,0.817,14362
"6587","Croatia",2013,"Masculino","35 à 54 anos",186,587482,31.66,0.817,14362
"6588","Croatia",2013,"Masculino","25 à 34 anos",59,291832,20.22,0.817,14362
"6589","Croatia",2013,"Masculino","15 à 24 anos",41,254643,16.1,0.817,14362
"6590","Croatia",2013,"Feminino","75 anos ou mais",35,237107,14.76,0.817,14362
"6591","Croatia",2013,"Feminino","55 à 74 anos",48,544041,8.82,0.817,14362
"6592","Croatia",2013,"Feminino","35 à 54 anos",48,589432,8.14,0.817,14362
"6593","Croatia",2013,"Feminino","25 à 34 anos",9,281138,3.2,0.817,14362
"6594","Croatia",2013,"Feminino","15 à 24 anos",6,243263,2.47,0.817,14362
"6595","Croatia",2013,"Masculino","5 à 14 anos",1,215702,0.46,0.817,14362
"6596","Croatia",2013,"Feminino","5 à 14 anos",0,204491,0,0.817,14362
"6597","Croatia",2014,"Masculino","75 anos ou mais",97,129205,75.07,0.818,14299
"6598","Croatia",2014,"Masculino","55 à 74 anos",193,473836,40.73,0.818,14299
"6599","Croatia",2014,"Masculino","35 à 54 anos",167,582938,28.65,0.818,14299
"6600","Croatia",2014,"Feminino","75 anos ou mais",42,240853,17.44,0.818,14299
"6601","Croatia",2014,"Masculino","15 à 24 anos",37,251460,14.71,0.818,14299
"6602","Croatia",2014,"Masculino","25 à 34 anos",42,287190,14.62,0.818,14299
"6603","Croatia",2014,"Feminino","55 à 74 anos",71,547211,12.97,0.818,14299
"6604","Croatia",2014,"Feminino","35 à 54 anos",49,583896,8.39,0.818,14299
"6605","Croatia",2014,"Feminino","15 à 24 anos",12,240071,5,0.818,14299
"6606","Croatia",2014,"Feminino","25 à 34 anos",11,277195,3.97,0.818,14299
"6607","Croatia",2014,"Feminino","5 à 14 anos",1,202723,0.49,0.818,14299
"6608","Croatia",2014,"Masculino","5 à 14 anos",0,213874,0,0.818,14299
"6609","Croatia",2015,"Masculino","75 anos ou mais",104,131896,78.85,NA,12351
"6610","Croatia",2015,"Masculino","55 à 74 anos",207,476580,43.43,NA,12351
"6611","Croatia",2015,"Masculino","35 à 54 anos",155,575410,26.94,NA,12351
"6612","Croatia",2015,"Feminino","75 anos ou mais",56,243369,23.01,NA,12351
"6613","Croatia",2015,"Masculino","25 à 34 anos",41,280212,14.63,NA,12351
"6614","Croatia",2015,"Masculino","15 à 24 anos",34,247562,13.73,NA,12351
"6615","Croatia",2015,"Feminino","55 à 74 anos",75,548940,13.66,NA,12351
"6616","Croatia",2015,"Feminino","35 à 54 anos",51,576262,8.85,NA,12351
"6617","Croatia",2015,"Feminino","25 à 34 anos",7,271005,2.58,NA,12351
"6618","Croatia",2015,"Feminino","15 à 24 anos",6,236301,2.54,NA,12351
"6619","Croatia",2015,"Feminino","5 à 14 anos",2,201507,0.99,NA,12351
"6620","Croatia",2015,"Masculino","5 à 14 anos",1,212625,0.47,NA,12351
"6621","Croatia",2016,"Masculino","75 anos ou mais",104,134519,77.31,NA,12905
"6622","Croatia",2016,"Masculino","55 à 74 anos",187,480263,38.94,NA,12905
"6623","Croatia",2016,"Masculino","35 à 54 anos",146,571003,25.57,NA,12905
"6624","Croatia",2016,"Masculino","25 à 34 anos",48,274466,17.49,NA,12905
"6625","Croatia",2016,"Feminino","75 anos ou mais",40,246002,16.26,NA,12905
"6626","Croatia",2016,"Feminino","55 à 74 anos",69,551758,12.51,NA,12905
"6627","Croatia",2016,"Masculino","15 à 24 anos",30,242287,12.38,NA,12905
"6628","Croatia",2016,"Feminino","35 à 54 anos",47,570380,8.24,NA,12905
"6629","Croatia",2016,"Feminino","15 à 24 anos",6,231038,2.6,NA,12905
"6630","Croatia",2016,"Feminino","25 à 34 anos",6,265327,2.26,NA,12905
"6631","Cuba",1992,"Masculino","75 anos ou mais",227,188700,120.3,NA,2227
"6632","Cuba",1992,"Masculino","55 à 74 anos",347,652400,53.19,NA,2227
"6633","Cuba",1992,"Feminino","75 anos ou mais",70,202100,34.64,NA,2227
"6634","Cuba",1992,"Feminino","55 à 74 anos",210,669000,31.39,NA,2227
"6635","Cuba",1992,"Masculino","35 à 54 anos",376,1246800,30.16,NA,2227
"6636","Cuba",1992,"Feminino","15 à 24 anos",231,1040500,22.2,NA,2227
"6637","Cuba",1992,"Masculino","25 à 34 anos",214,995700,21.49,NA,2227
"6638","Cuba",1992,"Feminino","35 à 54 anos",256,1278000,20.03,NA,2227
"6639","Cuba",1992,"Feminino","25 à 34 anos",183,989700,18.49,NA,2227
"6640","Cuba",1992,"Masculino","15 à 24 anos",164,1085500,15.11,NA,2227
"6641","Cuba",1992,"Feminino","5 à 14 anos",16,765100,2.09,NA,2227
"6642","Cuba",1992,"Masculino","5 à 14 anos",5,802100,0.62,NA,2227
"6643","Cuba",1993,"Masculino","75 anos ou mais",257,192900,133.23,NA,2236
"6644","Cuba",1993,"Masculino","55 à 74 anos",382,666000,57.36,NA,2236
"6645","Cuba",1993,"Feminino","75 anos ou mais",84,208800,40.23,NA,2236
"6646","Cuba",1993,"Feminino","55 à 74 anos",262,685000,38.25,NA,2236
"6647","Cuba",1993,"Masculino","35 à 54 anos",371,1255300,29.55,NA,2236
"6648","Cuba",1993,"Masculino","25 à 34 anos",245,1042700,23.5,NA,2236
"6649","Cuba",1993,"Feminino","35 à 54 anos",254,1289600,19.7,NA,2236
"6650","Cuba",1993,"Feminino","15 à 24 anos",178,997100,17.85,NA,2236
"6651","Cuba",1993,"Feminino","25 à 34 anos",179,1030700,17.37,NA,2236
"6652","Cuba",1993,"Masculino","15 à 24 anos",152,1039900,14.62,NA,2236
"6653","Cuba",1993,"Feminino","5 à 14 anos",7,779200,0.9,NA,2236
"6654","Cuba",1993,"Masculino","5 à 14 anos",3,817000,0.37,NA,2236
"6655","Cuba",1994,"Masculino","75 anos ou mais",246,196500,125.19,NA,2820
"6656","Cuba",1994,"Masculino","55 à 74 anos",401,681200,58.87,NA,2820
"6657","Cuba",1994,"Feminino","55 à 74 anos",229,702600,32.59,NA,2820
"6658","Cuba",1994,"Masculino","35 à 54 anos",399,1269100,31.44,NA,2820
"6659","Cuba",1994,"Feminino","75 anos ou mais",61,214900,28.39,NA,2820
"6660","Cuba",1994,"Masculino","25 à 34 anos",252,1083200,23.26,NA,2820
"6661","Cuba",1994,"Feminino","35 à 54 anos",235,1305600,18,NA,2820
"6662","Cuba",1994,"Feminino","15 à 24 anos",152,951400,15.98,NA,2820
"6663","Cuba",1994,"Feminino","25 à 34 anos",156,1065200,14.65,NA,2820
